id,title,company,company_slug,location,type,posted,role_category,seniority,culture_values,glassdoor_rating,apply_url,profile_url,jobs_filter_url,post_count,last_posted,status,og_image,job_id,highlight_url
5444,AI Success Engineer - Singapore,OpenAI,openai,Singapore,FullTime,3w+ ago,Engineering,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Ethical AI / Safety, Direct Product Impact, Strong Comp & Equity",4.5,https://jobs.ashbyhq.com/openai/26b7994e-6d80-45c1-b8c6-a675f2161fd9?ref=jobsbyculture.com,https://jobsbyculture.com/companies/openai,https://jobsbyculture.com/jobs?company=openai,,,pending,https://jobsbyculture.com/api/og?type=company&slug=openai,26b7994e-6d80-45c1-b8c6-a675f2161fd9,https://jobsbyculture.com/companies/openai?job=26b7994e-6d80-45c1-b8c6-a675f2161fd9
5445,"Sales Development Representative, Greater China",Stripe,stripe,Singapore,Full-time,1d ago,Sales,Mid-Level,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparent",4,https://stripe.com/jobs/search?gh_jid=7601119?ref=jobsbyculture.com,https://jobsbyculture.com/companies/stripe,https://jobsbyculture.com/jobs?company=stripe,,,pending,https://jobsbyculture.com/api/og?type=company&slug=stripe,7601119,https://jobsbyculture.com/companies/stripe?job=7601119
5446,Executive Assistant- Operations,CoreWeave,coreweave,"Livingston, NJ / New York, NY ",Full-time,3w+ ago,Operations,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats",3.6,https://coreweave.com/careers/job?4644257006&board=coreweave&gh_jid=4644257006&ref=jobsbyculture.com,https://jobsbyculture.com/companies/coreweave,https://jobsbyculture.com/jobs?company=coreweave,,,expired,https://jobsbyculture.com/api/og?type=company&slug=coreweave,4644257006,https://jobsbyculture.com/companies/coreweave?job=4644257006
5447,"Manager, Supply Acquisition (New York City/San Francisco)",Airbnb,airbnb,United States,Full-time · Remote,3w+ ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7583179?gh_jid=7583179&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,https://jobsbyculture.com/api/og?type=company&slug=airbnb,7583179,https://jobsbyculture.com/companies/airbnb?job=7583179
5448,"Staff Software Engineer, Claude Developer Platform (Backend)",Anthropic,anthropic,"New York City, NY; San Francisco, CA",Full-time,5d ago,Engineering,Staff / Principal,"Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy",4.4,https://job-boards.greenhouse.io/anthropic/jobs/4988878008?ref=jobsbyculture.com,https://jobsbyculture.com/companies/anthropic,https://jobsbyculture.com/jobs?company=anthropic,,,pending,https://jobsbyculture.com/api/og?type=company&slug=anthropic,4988878008,https://jobsbyculture.com/companies/anthropic?job=4988878008
5449,Senior Software Engineer - Fullstack,Databricks,databricks,"Vancouver, Canada",Full-time,2w ago,Engineering,Senior,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact",4.1,https://databricks.com/company/careers/open-positions/job?gh_jid=8099342002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/databricks,https://jobsbyculture.com/jobs?company=databricks,,,pending,https://jobsbyculture.com/api/og?type=company&slug=databricks,8099342002,https://jobsbyculture.com/companies/databricks?job=8099342002
5450,"Corporate Security Operations Manager, Tokyo",OpenAI,openai,"Tokyo, Japan",FullTime,3w+ ago,Operations,Lead / Manager,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Ethical AI / Safety, Direct Product Impact, Strong Comp & Equity",4.5,https://jobs.ashbyhq.com/openai/6640e439-1217-4075-9441-602b543c9afa?ref=jobsbyculture.com,https://jobsbyculture.com/companies/openai,https://jobsbyculture.com/jobs?company=openai,,,pending,https://jobsbyculture.com/api/og?type=company&slug=openai,6640e439-1217-4075-9441-602b543c9afa,https://jobsbyculture.com/companies/openai?job=6640e439-1217-4075-9441-602b543c9afa
5451,"Sales Development Representative, Japan",Stripe,stripe,"Tokyo, Japan",Full-time,1d ago,Sales,Mid-Level,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparent",4,https://stripe.com/jobs/search?gh_jid=7355424?ref=jobsbyculture.com,https://jobsbyculture.com/companies/stripe,https://jobsbyculture.com/jobs?company=stripe,,,pending,https://jobsbyculture.com/api/og?type=company&slug=stripe,7355424,https://jobsbyculture.com/companies/stripe?job=7355424
5452,"Executive Assistant- SVP, Engineering",CoreWeave,coreweave,"Sunnyvale, CA",Full-time,3w+ ago,Other,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats",3.6,https://coreweave.com/careers/job?4626920006&board=coreweave&gh_jid=4626920006&ref=jobsbyculture.com,https://jobsbyculture.com/companies/coreweave,https://jobsbyculture.com/jobs?company=coreweave,,,expired,https://jobsbyculture.com/api/og?type=company&slug=coreweave,4626920006,https://jobsbyculture.com/companies/coreweave?job=4626920006
5453,Market Associate,Airbnb,airbnb,"Paris, France",Full-time · Hybrid,3w+ ago,Other,Entry / Junior,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7535063?gh_jid=7535063&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,https://jobsbyculture.com/api/og?type=company&slug=airbnb,7535063,https://jobsbyculture.com/companies/airbnb?job=7535063
5454,"Staff Software Engineer, Claude Developer Platform (Full Stack)",Anthropic,anthropic,"San Francisco, CA",Full-time,5d ago,Engineering,Staff / Principal,"Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy",4.4,https://job-boards.greenhouse.io/anthropic/jobs/4561282008?ref=jobsbyculture.com,https://jobsbyculture.com/companies/anthropic,https://jobsbyculture.com/jobs?company=anthropic,,,pending,https://jobsbyculture.com/api/og?type=company&slug=anthropic,4561282008,https://jobsbyculture.com/companies/anthropic?job=4561282008
5455,Senior Software Engineer - Fullstack,Databricks,databricks,"Amsterdam, Netherlands",Full-time,3w ago,Engineering,Senior,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact",4.1,https://databricks.com/company/careers/open-positions/job?gh_jid=8029679002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/databricks,https://jobsbyculture.com/jobs?company=databricks,,,pending,https://jobsbyculture.com/api/og?type=company&slug=databricks,8029679002,https://jobsbyculture.com/companies/databricks?job=8029679002
5456,"Senior Counsel, Litigation & Regulatory",OpenAI,openai,San Francisco,FullTime,3w+ ago,Legal,Senior,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Ethical AI / Safety, Direct Product Impact, Strong Comp & Equity",4.5,https://jobs.ashbyhq.com/openai/efbb5cb8-ed3c-4e64-9713-e7ad8f6086fa?ref=jobsbyculture.com,https://jobsbyculture.com/companies/openai,https://jobsbyculture.com/jobs?company=openai,,,pending,https://jobsbyculture.com/api/og?type=company&slug=openai,efbb5cb8-ed3c-4e64-9713-e7ad8f6086fa,https://jobsbyculture.com/companies/openai?job=efbb5cb8-ed3c-4e64-9713-e7ad8f6086fa
5457,Sales Enablement Specialist,Stripe,stripe,Singapore,Full-time,1d ago,Sales,Mid-Level,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparent",4,https://stripe.com/jobs/search?gh_jid=7601347?ref=jobsbyculture.com,https://jobsbyculture.com/companies/stripe,https://jobsbyculture.com/jobs?company=stripe,,,pending,https://jobsbyculture.com/api/og?type=company&slug=stripe,7601347,https://jobsbyculture.com/companies/stripe?job=7601347
5458,"Executive Assistant- SVP, Product",CoreWeave,coreweave,"Livingston, NJ ",Full-time,3w+ ago,Other,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats",3.6,https://coreweave.com/careers/job?4646523006&board=coreweave&gh_jid=4646523006&ref=jobsbyculture.com,https://jobsbyculture.com/companies/coreweave,https://jobsbyculture.com/jobs?company=coreweave,,,expired,https://jobsbyculture.com/api/og?type=company&slug=coreweave,4646523006,https://jobsbyculture.com/companies/coreweave?job=4646523006
5459,Market Associate,Airbnb,airbnb,"Berlin, Germany",Full-time · Hybrid,3w+ ago,Other,Entry / Junior,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7534756?gh_jid=7534756&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,https://jobsbyculture.com/api/og?type=company&slug=airbnb,7534756,https://jobsbyculture.com/companies/airbnb?job=7534756
5460,"Staff+ Software Engineer, Databases",Anthropic,anthropic,"San Francisco, CA | New York City, NY | Seattle, WA",Full-time,5d ago,Engineering,Staff / Principal,"Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy",4.4,https://job-boards.greenhouse.io/anthropic/jobs/5151069008?ref=jobsbyculture.com,https://jobsbyculture.com/companies/anthropic,https://jobsbyculture.com/jobs?company=anthropic,,,pending,https://jobsbyculture.com/api/og?type=company&slug=anthropic,5151069008,https://jobsbyculture.com/companies/anthropic?job=5151069008
5461,Senior Software Engineer - Fullstack,Databricks,databricks,"Seattle, Washington",Full-time,3w ago,Engineering,Senior,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact",4.1,https://databricks.com/company/careers/open-positions/job?gh_jid=6544403002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/databricks,https://jobsbyculture.com/jobs?company=databricks,,,pending,https://jobsbyculture.com/api/og?type=company&slug=databricks,6544403002,https://jobsbyculture.com/companies/databricks?job=6544403002
5462,"Strategic Finance, GTM",OpenAI,openai,San Francisco,FullTime,3w+ ago,Finance,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Ethical AI / Safety, Direct Product Impact, Strong Comp & Equity",4.5,https://jobs.ashbyhq.com/openai/4f1870f0-b0a8-44fb-b6fe-28638b45ae47?ref=jobsbyculture.com,https://jobsbyculture.com/companies/openai,https://jobsbyculture.com/jobs?company=openai,,,pending,https://jobsbyculture.com/api/og?type=company&slug=openai,4f1870f0-b0a8-44fb-b6fe-28638b45ae47,https://jobsbyculture.com/companies/openai?job=4f1870f0-b0a8-44fb-b6fe-28638b45ae47
5463,Salesforce Architect and Administrator,Stripe,stripe,Toronto,Full-time,1d ago,Other,Mid-Level,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparent",4,https://stripe.com/jobs/search?gh_jid=7688908?ref=jobsbyculture.com,https://jobsbyculture.com/companies/stripe,https://jobsbyculture.com/jobs?company=stripe,,,pending,https://jobsbyculture.com/api/og?type=company&slug=stripe,7688908,https://jobsbyculture.com/companies/stripe?job=7688908
5464,Executive Assistant to the Chief Revenue Officer,CoreWeave,coreweave,"Bellevue, WA",Full-time,2d ago,Sales,Director+,"Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats",3.6,https://coreweave.com/careers/job?4656461006&board=coreweave&gh_jid=4656461006&ref=jobsbyculture.com,https://jobsbyculture.com/companies/coreweave,https://jobsbyculture.com/jobs?company=coreweave,,,expired,https://jobsbyculture.com/api/og?type=company&slug=coreweave,4656461006,https://jobsbyculture.com/companies/coreweave?job=4656461006
5465,Market Associate,Airbnb,airbnb,"London, United Kingdom",Full-time · Hybrid,3w+ ago,Other,Entry / Junior,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7548296?gh_jid=7548296&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,https://jobsbyculture.com/api/og?type=company&slug=airbnb,7548296,https://jobsbyculture.com/companies/airbnb?job=7548296
5466,"Staff+ Software Engineer, Data Infrastructure",Anthropic,anthropic,"San Francisco, CA | Seattle, WA",Full-time,5d ago,Engineering,Staff / Principal,"Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy",4.4,https://job-boards.greenhouse.io/anthropic/jobs/5114768008?ref=jobsbyculture.com,https://jobsbyculture.com/companies/anthropic,https://jobsbyculture.com/jobs?company=anthropic,,,pending,https://jobsbyculture.com/api/og?type=company&slug=anthropic,5114768008,https://jobsbyculture.com/companies/anthropic?job=5114768008
5467,Senior Software Engineer - Fullstack,Databricks,databricks,"Mountain View, California; San Francisco, California",Full-time,3w ago,Engineering,Senior,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact",4.1,https://databricks.com/company/careers/open-positions/job?gh_jid=7898766002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/databricks,https://jobsbyculture.com/jobs?company=databricks,,,pending,https://jobsbyculture.com/api/og?type=company&slug=databricks,7898766002,https://jobsbyculture.com/companies/databricks?job=7898766002
5468,Technical Program Manager – Adversarial Model Research,OpenAI,openai,San Francisco,FullTime,3w+ ago,Product,Lead / Manager,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Ethical AI / Safety, Direct Product Impact, Strong Comp & Equity",4.5,https://jobs.ashbyhq.com/openai/65913e57-80e0-4a1a-bbc3-265ae8a1a41b?ref=jobsbyculture.com,https://jobsbyculture.com/companies/openai,https://jobsbyculture.com/jobs?company=openai,,,pending,https://jobsbyculture.com/api/og?type=company&slug=openai,65913e57-80e0-4a1a-bbc3-265ae8a1a41b,https://jobsbyculture.com/companies/openai?job=65913e57-80e0-4a1a-bbc3-265ae8a1a41b
5469,"Sales Manager, Billing, APAC",Stripe,stripe,"Sydney, Australia",Full-time,1d ago,Sales,Lead / Manager,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparent",4,https://stripe.com/jobs/search?gh_jid=7573577?ref=jobsbyculture.com,https://jobsbyculture.com/companies/stripe,https://jobsbyculture.com/jobs?company=stripe,,,pending,https://jobsbyculture.com/api/og?type=company&slug=stripe,7573577,https://jobsbyculture.com/companies/stripe?job=7573577
5470,Executive Communications Strategist,CoreWeave,coreweave,"New York, NY",Full-time,3w+ ago,Marketing,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats",3.6,https://coreweave.com/careers/job?4644391006&board=coreweave&gh_jid=4644391006&ref=jobsbyculture.com,https://jobsbyculture.com/companies/coreweave,https://jobsbyculture.com/jobs?company=coreweave,,,expired,https://jobsbyculture.com/api/og?type=company&slug=coreweave,4644391006,https://jobsbyculture.com/companies/coreweave?job=4644391006
5471,Market Associate (Croatian & Italian Speaking),Airbnb,airbnb,"Milan, Italy",Full-time · Hybrid,3w+ ago,Other,Entry / Junior,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7539121?gh_jid=7539121&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,https://jobsbyculture.com/api/og?type=company&slug=airbnb,7539121,https://jobsbyculture.com/companies/airbnb?job=7539121
5472,"Staff+ Software Engineer, Developer Productivity",Anthropic,anthropic,"San Francisco, CA | New York City, NY | Seattle, WA",Full-time,5d ago,Engineering,Staff / Principal,"Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy",4.4,https://job-boards.greenhouse.io/anthropic/jobs/5110511008?ref=jobsbyculture.com,https://jobsbyculture.com/companies/anthropic,https://jobsbyculture.com/jobs?company=anthropic,,,pending,https://jobsbyculture.com/api/og?type=company&slug=anthropic,5110511008,https://jobsbyculture.com/companies/anthropic?job=5110511008
5473,"Senior Software Engineer - Fullstack, Assistant",Databricks,databricks,"San Francisco, California",Full-time,3w ago,Engineering,Senior,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact",4.1,https://databricks.com/company/careers/open-positions/job?gh_jid=7849869002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/databricks,https://jobsbyculture.com/jobs?company=databricks,,,pending,https://jobsbyculture.com/api/og?type=company&slug=databricks,7849869002,https://jobsbyculture.com/companies/databricks?job=7849869002
5474,"Software Engineer - Sensing, Consumer Devices",OpenAI,openai,San Francisco,FullTime,3w+ ago,Engineering,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Ethical AI / Safety, Direct Product Impact, Strong Comp & Equity",4.5,https://jobs.ashbyhq.com/openai/f6dfb6c0-44af-4512-af8c-967b8bb12867?ref=jobsbyculture.com,https://jobsbyculture.com/companies/openai,https://jobsbyculture.com/jobs?company=openai,,,pending,https://jobsbyculture.com/api/og?type=company&slug=openai,f6dfb6c0-44af-4512-af8c-967b8bb12867,https://jobsbyculture.com/companies/openai?job=f6dfb6c0-44af-4512-af8c-967b8bb12867
